N,P,b,f,name,seed,time,R_wmu,R_muc,R_cw,agenda_cw,biased_cw,unbiased_cw,sign_cw,accessible_norm_fraction,agenda_C,mean_V,min_V,min_C_eigenvalue,psd_clips,z_floor_hits,v_floor_hits,realized_f
40,100,1.0,0.9,f090,202609110,10000,0.9919423862881183,0.8072056977039888,0.8038309786292005,0.8038309786292005,0.9990248466129802,-0.19979400312906742,0.8051282051282049,0.9999999999999994,0.001856591491499696,0.006729968638075995,0.0010391499500807305,0.0002883791457423555,0,0,0,0.875
40,100,1.0,0.9,f090,202609111,0,-0.0011263693607101854,-0.008967010737212129,-0.003002529815127585,-0.0030025298151275756,-0.0017632591474620722,0.026625249667961506,-0.0038974358974358976,1.0000000000000004,1.0,1.0,1.0,1.0,0,0,0,0.8
40,100,1.0,0.9,f090,202609111,125,0.8289737910689248,0.8157071567086288,0.6991711130769153,0.6991711130769152,0.9771378469583879,-0.07160839015259156,0.7055384615384617,0.9999999999999997,0.04261245066825512,0.07271544535633141,0.029094391179591023,0.011759623557380893,0,0,0,0.8
40,100,1.0,0.9,f090,202609111,500,0.8620570762882733,0.8297546551230268,0.711579542754882,0.711579542754882,0.9957233615104187,-0.07176143560017023,0.7153846153846156,0.9999999999999997,0.012888711456262976,0.03431735826125067,0.010752746194859296,0.0033034314565765603,0,0,0,0.8
40,100,1.0,0.9,f090,202609111,1000,0.8669852062180816,0.8327736389317736,0.7128040299241973,0.7128040299241971,0.9978571027193328,-0.07182340877236691,0.7153846153846156,0.9999999999999997,0.007324227632402416,0.024179030391550983,0.006984127851695065,0.001718670191430183,0,0,0,0.8
40,100,1.0,0.9,f090,202609111,2500,0.8702699195719208,0.8351111014174261,0.713464972816702,0.7134649728167018,0.999162473730859,-0.0718363146684775,0.7153846153846156,0.9999999999999997,0.003598097076294752,0.015390239365908921,0.004217963965641678,0.0007078150877159227,0,0,0,0.8
40,100,1.0,0.9,f090,202609111,5000,0.8714372591304569,0.8361889053211539,0.7135848538478933,0.7135848538478933,0.9996076706294226,-0.07187991521047289,0.7153846153846156,0.9999999999999997,0.002182736881767473,0.010961677197380686,0.0028315723200051054,0.00035824772310117357,0,0,0,0.8
40,100,1.0,0.9,f090,202609111,10000,0.8720426481830719,0.8369154978665582,0.7135807733363937,0.7135807733363937,0.9998027122473195,-0.07191832316324974,0.7153846153846156,0.9999999999999997,0.0013773325959910735,0.00779153530321309,0.001936547192356063,0.00018043145839077206,0,0,0,0.8
40,100,1.0,0.9,f090,202609112,0,-0.0003734606661455327,0.010991584517368704,0.0021347933022071997,0.0021347933022072088,0.0013507879246351731,-0.09521212163118054,0.008871794871794873,0.9999999999999997,1.0,1.0,1.0,1.0,0,0,0,0.925
40,100,1.0,0.9,f090,202609112,125,0.9021822838115611,0.9345195480981542,0.8903784530594323,0.8903784530594323,0.9826923438193398,-0.26281062294544816,0.9023076923076928,1.0000000000000004,0.0527205804441087,0.07503541060454877,0.02316247074695466,0.013535881286371046,0,0,0,0.925
40,100,1.0,0.9,f090,202609112,500,0.9744252788742436,0.9025718172315814,0.8951518695366939,0.895151869536694,0.994815742719477,-0.3308264105709429,0.9000000000000005,1.0000000000000004,0.018478873600918558,0.03450570235332112,0.00649587492374632,0.0038516734352355385,0,0,0,0.925
40,100,1.0,0.9,f090,202609112,1000,0.9870010669827691,0.8977666837080969,0.8963383882418813,0.8963383882418815,0.9962172626700706,-0.3316512826197758,0.9000000000000005,1.0000000000000002,0.011740622444376066,0.023285893797397955,0.004082991211283663,0.002020614655113195,0,0,0,0.925
40,100,1.0,0.9,f090,202609112,2500,0.992571709139699,0.8980695094491411,0.8972362734060717,0.8972362734060715,0.9972794171633507,-0.33243716018077835,0.9000000000000005,1.0000000000000004,0.006780246872765276,0.01427787228170301,0.002325410242464823,0.0009227503380878287,0,0,0,0.925
40,100,1.0,0.9,f090,202609112,5000,0.994674898895409,0.8986071963899412,0.897698822174589,0.8976988221745891,0.9977940494602973,-0.3328327374410712,0.9000000000000005,1.0000000000000004,0.004610848801256597,0.009919950977555752,0.0015576614626169147,0.0005380764414926713,0,0,0,0.925
40,100,1.0,0.9,f090,202609112,10000,0.9959435102678742,0.8990320808971003,0.8979943922816502,0.8979943922816502,0.9981083179267269,-0.3331574921678326,0.9000000000000005,1.0000000000000004,0.003194175564682636,0.006906130599841796,0.0010534743928768992,0.00031774121676644374,0,0,0,0.925
40,100,1.0,0.9,f090,202609113,0,-0.004217025512642517,0.008264903455092875,0.003654614474145586,0.003654614474145586,0.00341602266623426,0.0027140810681682837,-0.004128205128205128,1.0,1.0,1.0,1.0,1.0,0,0,0,0.95
40,100,1.0,0.9,f090,202609113,125,0.910409352848373,0.9268673557012581,0.8843669407713873,0.8843669407713872,0.9822790179499015,-0.9911561067206749,0.8990512820512825,1.0000000000000004,0.04840094767381458,0.07485860149320234,0.03004964874623524,0.013793203170716582,0,0,0,0.95
40,100,1.0,0.9,f090,202609113,500,0.9742626593001575,0.9025154733321071,0.8944765974960708,0.8944765974960707,0.9939001384663808,-0.9967762907322312,0.9000000000000005,1.0000000000000004,0.01767745575471606,0.03471289560801582,0.010872029079877128,0.0040018922165724865,0,0,0,0.95
40,100,1.0,0.9,f090,202609113,1000,0.9864990824448439,0.8979386321135101,0.8959065060018397,0.89590650600184,0.9955105109268985,-0.9976116658049329,0.9000000000000005,1.0000000000000004,0.011279713136698562,0.023508871280205176,0.007012877640177493,0.0022202024177684224,0,0,0,0.95
40,100,1.0,0.9,f090,202609113,2500,0.992051289579418,0.8981068400986274,0.896900599291083,0.8969005992910829,0.9966011712094492,-0.998102277606676,0.9000000000000005,1.0000000000000004,0.006531151898639565,0.0144240443072383,0.0042606212891587785,0.001083075936150716,0,0,0,0.95
40,100,1.0,0.9,f090,202609113,5000,0.9941485009640577,0.8986192915436805,0.8974395016258727,0.8974395016258728,0.9971738421843028,-0.9982364439695227,0.9000000000000005,1.0000000000000004,0.00444737252611004,0.010023160331329044,0.0029029131353727976,0.0006446465687885796,0,0,0,0.95
40,100,1.0,0.9,f090,202609113,10000,0.9954075163911995,0.8990369142415837,0.897799087718613,0.897799087718613,0.9975420906383069,-0.9982511239321632,0.9000000000000005,1.0000000000000004,0.003093700592821029,0.006978724589235433,0.0017594428491205596,0.00039082716705720477,0,0,0,0.95
40,100,1.0,0.9,f090,202609114,0,0.0004805128108364578,0.007064013459859216,-0.0030819410184124802,-0.003081941018412488,-0.0031975579714427957,0.02078149584060333,0.0004615384615384613,1.0000000000000004,1.0,1.0,1.0,1.0,0,0,0,0.925
40,100,1.0,0.9,f090,202609114,125,0.9057581119984894,0.9236805621242336,0.8770852491399564,0.8770852491399566,0.9748709573445595,-0.3296352224883888,0.8973076923076928,1.0,0.04751282720269665,0.07558844550780724,0.03122851280097862,0.012811710236177417,0,0,0,0.925
40,100,1.0,0.9,f090,202609114,500,0.9690149048030955,0.9061080288502292,0.8930936737584264,0.8930936737584261,0.9925150545085446,-0.3314263633933697,0.9000000000000005,1.0,0.017278058658980786,0.03487789696994223,0.012681467301689212,0.004146899219078403,0,0,0,0.925
40,100,1.0,0.9,f090,202609114,1000,0.9844186405565141,0.89908546297358,0.895042140218286,0.8950421402182861,0.9947414288851293,-0.33196860848917126,0.9000000000000005,1.0,0.011011742310070245,0.023613363016683077,0.00833900270159639,0.002496575855217654,0,0,0,0.925
40,100,1.0,0.9,f090,202609114,2500,0.9914434599475864,0.8983326502601022,0.8963792089153184,0.8963792089153182,0.9962618268910601,-0.3323989181879687,0.9000000000000005,1.0,0.0063136267039304245,0.014480279793005873,0.004764941148517308,0.0013027032374550878,0,0,0,0.925
40,100,1.0,0.9,f090,202609114,5000,0.9938378717889469,0.8987015888360355,0.8969718924523421,0.8969718924523421,0.9969448673909186,-0.3325299410250263,0.9000000000000005,1.0,0.004266182053843816,0.010060312697282518,0.002503777460073817,0.0008017549031680729,0,0,0,0.925
40,100,1.0,0.9,f090,202609114,10000,0.9952834291816147,0.8990703264720713,0.8973783997435572,0.897378399743557,0.9974400398987651,-0.3326057849244182,0.9000000000000005,1.0,0.0029425391223235745,0.007003945548385775,0.0014697191522828083,0.0004901862595854445,0,0,0,0.925
40,100,1.0,0.9,f090,202609115,0,0.002030267786546898,-0.00907501001303264,-2.3746836899525168e-05,-2.374683689951805e-05,-0.0004323487054015487,0.018220873397939562,-2.564102564102621e-05,0.9999999999999997,1.0,1.0,1.0,1.0,0,0,0,0.875
40,100,1.0,0.9,f090,202609115,125,0.8214066133393115,0.8300180591575264,0.6986129699716177,0.6986129699716176,0.9772919571116747,-0.19662278711660308,0.7114615384615388,1.0000000000000004,0.04199419362733795,0.0749882910444001,0.03106420223899882,0.012158065855394234,0,0,0,0.875
40,100,1.0,0.9,f090,202609115,500,0.8528021026452801,0.8419166358306566,0.7124024959964782,0.7124024959964781,0.9955535673442572,-0.19862992104304444,0.7153846153846156,1.0000000000000007,0.01232032636273478,0.03613969777844574,0.012131910004706946,0.003423741034405159,0,0,0,0.875
40,100,1.0,0.9,f090,202609115,1000,0.8576200381165204,0.8445940037690527,0.7141153233805568,0.7141153233805567,0.9976930270215076,-0.1988955877754295,0.7153846153846156,1.0000000000000007,0.006758647984813469,0.025742495728133388,0.007824501847241516,0.0017893707215292085,0,0,0,0.875
40,100,1.0,0.9,f090,202609115,2500,0.8610008891011318,0.8467093369114113,0.7153200987545718,0.7153200987545721,0.9991782041364524,-0.19919718810424591,0.7153846153846156,1.0000000000000007,0.0031078901554829155,0.016653230437395285,0.004695538466083366,0.0007438765653834019,0,0,0,0.875
40,100,1.0,0.9,f090,202609115,5000,0.8621826890400999,0.8476933791677765,0.7157041213794058,0.7157041213794058,0.9995800824454535,-0.1992942585590757,0.7153846153846156,1.0000000000000007,0.0017689142399751987,0.012059692925426004,0.003184419811616491,0.0003781185666778347,0,0,0,0.875
40,100,1.0,0.9,f090,202609115,10000,0.8628111192219372,0.8483838264725834,0.7159358717279061,0.7159358717279058,0.9997973021437156,-0.19935550932843665,0.7153846153846156,1.0000000000000007,0.001036898091295148,0.008701484672726295,0.0021789789937728893,0.00019163433287691398,0,0,0,0.875
40,100,1.0,0.9,f090,202609116,0,-0.0009080371206141489,-0.0027543828459559356,0.015033462811259363,0.015033462811259377,0.015212836121005754,0.01695209666321764,0.018717948717948723,1.0000000000000004,1.0,1.0,1.0,1.0,0,0,0,0.85
40,100,1.0,0.9,f090,202609116,125,0.9091682663813645,0.9165999401620543,0.880753331486491,0.880753331486491,0.9787367225179294,0.3303453293597282,0.8923846153846159,0.9999999999999997,0.050948562285901486,0.07256910678282388,0.03195874896564224,0.013564206500878436,0,0,0,0.85
40,100,1.0,0.9,f090,202609116,500,0.9725903890937292,0.9007155751464394,0.8933147084089517,0.8933147084089517,0.9929648429559053,0.3320778785219061,0.9000000000000005,0.9999999999999993,0.018921842863065256,0.03341827963160334,0.011596818138156089,0.004546756170194328,0,0,0,0.85
40,100,1.0,0.9,f090,202609116,1000,0.9852686670012618,0.8967688348990072,0.8948252041683216,0.8948252041683218,0.994726505787756,0.3321235076397722,0.9000000000000005,0.9999999999999993,0.01220259356973179,0.022530164451260357,0.007656932307285556,0.0026886385593832864,0,0,0,0.85
40,100,1.0,0.9,f090,202609116,2500,0.9911909819517664,0.8974989454579241,0.8960435579075643,0.8960435579075642,0.9962458357709523,0.3321122686589248,0.9000000000000005,0.9999999999999994,0.007158475435497447,0.013792502076379476,0.00460019640996055,0.0013836775236743906,0,0,0,0.85
40,100,1.0,0.9,f090,202609116,5000,0.9932842837782956,0.8982474419834046,0.8965047308944247,0.8965047308944247,0.9968744602322739,0.3320750263090838,0.9000000000000005,0.9999999999999993,0.004928743122269342,0.00957503108854962,0.0029426813206908137,0.0008536655216819095,0,0,0,0.85
40,100,1.0,0.9,f090,202609116,10000,0.9945065193464806,0.8987993978095936,0.8967608697928863,0.896760869792886,0.9972573060483796,0.33205795529187127,0.9000000000000005,0.9999999999999993,0.0034544797050091976,0.006662244929999518,0.0017926308917863756,0.0005339286496831808,0,0,0,0.85
40,100,1.0,0.9,f090,202609117,0,-0.0023253952378594926,-0.008133294849679451,0.00044640440841913024,0.0004464044084191352,0.0013481168536790523,-0.06287647268844676,-0.005128205128205127,0.9999999999999997,1.0,1.0,1.0,1.0,0,0,0,0.925
40,100,1.0,0.9,f090,202609117,125,0.9114495320986152,0.9240629893019734,0.882457718851258,0.8824577188512579,0.9804459663534079,-0.33207987816439655,0.8981025641025644,0.9999999999999997,0.04806295646113393,0.07495824075333014,0.032048990833624724,0.012901680547004522,0,0,0,0.925
40,100,1.0,0.9,f090,202609117,500,0.9723447096020136,0.9046509889834685,0.8946146555324154,0.8946146555324155,0.9940635055882693,-0.332951454983108,0.9000000000000005,0.9999999999999997,0.017641700523685085,0.034260609386805,0.012884514475765269,0.004234772331147158,0,0,0,0.925
40,100,1.0,0.9,f090,202609117,1000,0.9859117565572532,0.8990548865450588,0.8963067198634443,0.8963067198634447,0.9959662419751801,-0.3329593957114043,0.9000000000000005,0.9999999999999997,0.011247115325547145,0.023317215305518748,0.008473022902688991,0.0024524944026242507,0,0,0,0.925
40,100,1.0,0.9,f090,202609117,2500,0.9924774882785119,0.8984105471643709,0.8974492555777782,0.8974492555777782,0.9972664237067964,-0.3330752933089779,0.9000000000000005,0.9999999999999997,0.006443746502785991,0.014311806483469877,0.004528997734275488,0.0012117407342075526,0,0,0,0.925
40,100,1.0,0.9,f090,202609117,5000,0.9947280119969938,0.8987543316973233,0.8979268645671992,0.8979268645671992,0.9978127265511225,-0.33311355105640467,0.9000000000000005,0.9999999999999997,0.004356002099829487,0.009943754114783104,0.002528003500102735,0.000726958857468497,0,0,0,0.925
40,100,1.0,0.9,f090,202609117,10000,0.9960650528898797,0.8991035678784421,0.8982391943676625,0.8982391943676625,0.998159803526715,-0.3331209422250938,0.9000000000000005,0.9999999999999997,0.0030050173286031083,0.006922284004037851,0.0015067022940464098,0.00044617583635628765,0,0,0,0.925
40,100,1.0,0.9,f090,202609118,0,-0.0015537416273332008,-0.001536714536824825,-0.00832467170618829,-0.008324671706188285,-0.008747690869598212,-0.04025654183697478,-0.00323076923076923,1.0,1.0,1.0,1.0,1.0,0,0,0,0.875
40,100,1.0,0.9,f090,202609118,125,0.8214553573116222,0.8298409877275853,0.7003572323150403,0.7003572323150403,0.9787279891215509,-0.197981112224165,0.7153846153846156,1.0000000000000004,0.04161380915832525,0.0751495171301942,0.03406292497800577,0.010459964120373592,0,0,0,0.875
40,100,1.0,0.9,f090,202609118,500,0.8526448083993707,0.8419832486722428,0.7126844477630793,0.7126844477630789,0.9957701064594658,-0.19913729794310106,0.7153846153846156,1.0000000000000004,0.012309043114286627,0.03592292671656119,0.011763859621396427,0.0029289734109272402,0,0,0,0.875
40,100,1.0,0.9,f090,202609118,1000,0.8574582266526072,0.8446740703177881,0.7141223461208023,0.714122346120802,0.9977667101191219,-0.19933460460045332,0.7153846153846156,1.0000000000000004,0.006788626587423347,0.025483912124423764,0.007681370619531491,0.0015108418586528751,0,0,0,0.875
40,100,1.0,0.9,f090,202609118,2500,0.8606901742993818,0.8467731039860475,0.7150786074463631,0.7150786074463632,0.9989695107426366,-0.19940323028538634,0.7153846153846156,1.0000000000000004,0.0031519650919055262,0.016440190432757858,0.0045493880843978035,0.0006250823559180855,0,0,0,0.875
40,100,1.0,0.9,f090,202609118,5000,0.8620755351297382,0.8477401582484164,0.7155022020511244,0.7155022020511244,0.9995223745642381,-0.1994431096583971,0.7153846153846156,1.0000000000000004,0.0018114019908587113,0.011875174602647122,0.0031032641298845702,0.0003143212740636847,0,0,0,0.875
40,100,1.0,0.9,f090,202609118,10000,0.8628004595718507,0.8484188902949532,0.7157111544690613,0.7157111544690613,0.9997726013044681,-0.19944852565639615,0.7153846153846156,1.0000000000000004,0.0010733241577565874,0.00855854132628153,0.0021281558917857937,0.0001586609232369573,0,0,0,0.875
40,100,1.0,0.9,f090,202609119,0,0.0004417572250133875,0.0050249838335183405,-0.005722818428751,-0.005722818428751002,-0.008467034515671693,-0.06192270543478902,-0.0018461538461538468,1.0,1.0,1.0,1.0,1.0,0,0,0,0.875
40,100,1.0,0.9,f090,202609119,125,0.9097484760972325,0.9198990339556649,0.8803081590142422,0.8803081590142422,0.978034878577655,0.19625918326414737,0.8857948717948722,1.0000000000000004,0.048006788917585,0.07471670033507781,0.0354268002213785,0.01307524851018599,0,0,0,0.875
40,100,1.0,0.9,f090,202609119,500,0.968323175298977,0.9059147084680558,0.8930609841711512,0.8930609841711514,0.9930962441714222,0.19823808251680433,0.9000000000000005,1.0000000000000002,0.01754371653935607,0.03426262178926949,0.013476717435326408,0.0036229596304367985,0,0,0,0.875
40,100,1.0,0.9,f090,202609119,1000,0.983588092764532,0.8991062480249947,0.8948724747294262,0.894872474729426,0.9951861602126079,0.19871479601033437,0.9000000000000005,1.0000000000000002,0.011190406024820822,0.023141847211324104,0.008742783264841585,0.002063528402261225,0,0,0,0.875
40,100,1.0,0.9,f090,202609119,2500,0.9908586690096524,0.8983281885918041,0.8963129617914782,0.8963129617914785,0.996814139207396,0.19903285061092432,0.9000000000000005,1.0,0.0064112384309121685,0.014187817921118763,0.004481757345186927,0.000991805469011199,0,0,0,0.875
40,100,1.0,0.9,f090,202609119,5000,0.9932875635324189,0.8986759119238102,0.8968509514774324,0.8968509514774324,0.9974379839428015,0.19914221684714778,0.9000000000000005,1.0,0.004331588637679509,0.009851773572654533,0.0023720141649764283,0.00059215245128016,0,0,0,0.875
40,100,1.0,0.9,f090,202609119,10000,0.9947360372212871,0.8990457346147,0.897218552174986,0.897218552174986,0.997888517573091,0.19921595575329584,0.9000000000000005,1.0000000000000002,0.0029888133276333726,0.0068559533348813775,0.001390306592564136,0.0003599334916139746,0,0,0,0.875
40,100,1.0,0.9,f090,202609120,0,-0.00024413095881927713,-0.006177618626865025,0.0016458237252951317,0.0016458237252951272,0.00332546251386372,-0.0328190456968076,-0.006128205128205128,1.0,1.0,1.0,1.0,1.0,0,0,0,0.95
40,100,1.0,0.9,f090,202609120,125,0.8664060093173714,0.8836453375435495,0.793293508673798,0.793293508673798,0.9853322514782524,0.9911258144646724,0.784102564102564,1.0,0.04241740199388277,0.07611947607641562,0.0374722664531272,0.011984747229544412,0,0,0,0.95
40,100,1.0,0.9,f090,202609120,500,0.8953289916350057,0.8908316191457406,0.8025879497723601,0.8025879497723604,0.9965414978015067,0.9966798499200715,0.8051282051282049,0.9999999999999998,0.012655973122359087,0.03950312076025861,0.012962101874022773,0.0032278880741621312,0,0,0,0.95
40,100,1.0,0.9,f090,202609120,1000,0.9298398499224373,0.8633356128755574,0.8039795539624964,0.8039795539624967,0.9981354262409394,0.9977066954528999,0.8051282051282049,1.0,0.0073188410115824195,0.025823702170519124,0.008693255494114238,0.0017491212550082844,0,0,0,0.95
40,100,1.0,0.9,f090,202609120,2500,0.9683249490897631,0.8297862950407674,0.8045478144611308,0.804547814461131,0.9988751162315826,0.9982870651825535,0.8051282051282049,0.9999999999999998,0.003926499608097624,0.014257362901357647,0.003982303227764549,0.0008007541044422657,0,0,0,0.95
40,100,1.0,0.9,f090,202609120,5000,0.9852372400574634,0.8150295924331585,0.8047730773691828,0.8047730773691827,0.9991524802978321,0.9986167796464296,0.8051282051282049,1.0,0.0024970142700919662,0.009828310876689443,0.001778677607655335,0.0004631059833330358,0,0,0,0.95
40,100,1.0,0.9,f090,202609120,10000,0.9927142066463617,0.8089690792594145,0.8049176694474212,0.804917669447421,0.9993350079019689,0.9988572826456328,0.8051282051282049,1.0,0.0016179897147664852,0.0068128225147154374,0.0008899849862998024,0.00026654451168183364,0,0,0,0.95
40,100,1.0,0.9,f090,202609121,0,0.0005044382235674858,0.007697568844473169,0.006346160380754533,0.006346160380754539,-0.0001196335262312735,-0.048658919206319214,-0.0005384615384615379,1.0,1.0,1.0,1.0,1.0,0,0,0,0.825
40,100,1.0,0.9,f090,202609121,125,0.8697586010692991,0.8654186143005229,0.787691860986531,0.7876918609865308,0.9775898127010726,0.047441073145423285,0.7949999999999998,1.0,0.04420585690573828,0.07442070006618251,0.030197894716290155,0.01299095659408914,0,0,0,0.825
40,100,1.0,0.9,f090,202609121,500,0.9040286413929906,0.8771625638736267,0.8003382737287958,0.8003382737287957,0.9946737945258272,0.047234508334881846,0.8051282051282049,1.0,0.013966896236033957,0.03796702172128336,0.010859049610031812,0.0037831603977817453,0,0,0,0.825
40,100,1.0,0.9,f090,202609121,1000,0.9376343454407793,0.8517089537515343,0.8020832889234192,0.8020832889234193,0.9971130008874193,0.047221337078281835,0.8051282051282049,1.0,0.008351392882179908,0.0249518419157137,0.007436497883000653,0.00202225245487959,0,0,0,0.825
40,100,1.0,0.9,f090,202609121,2500,0.9789837497857304,0.8159408023499938,0.8028883667904357,0.8028883667904357,0.9981431614765014,0.04719422927395395,0.8051282051282049,1.0,0.004628272222893804,0.013811308675617667,0.004318228168264699,0.0009730880347389593,0,0,0,0.825
40,100,1.0,0.9,f090,202609121,5000,0.9892787663340077,0.8080768892193804,0.8031911669722022,0.8031911669722022,0.9985822829546773,0.047148579921835264,0.8051282051282049,1.0,0.003033649158125948,0.009510221442618727,0.002177559358569853,0.0005616446749604659,0,0,0,0.825
40,100,1.0,0.9,f090,202609121,10000,0.9929307289978975,0.8059933355390714,0.8033846744709452,0.8033846744709451,0.9988650721227422,0.04713584020082258,0.8051282051282049,1.0,0.002052237445580377,0.006592470246342548,0.0010814605237351644,0.0003249599579478282,0,0,0,0.825
40,100,1.0,1.0,f100,202609110,0,-0.0014877288959757456,0.007612087463459997,0.004544046388728023,0.004544046388728026,0.004544046388728026,nan,0.001974358974358974,1.0000000000000004,1.0,1.0,1.0,1.0,0,0,0,1.0
40,100,1.0,1.0,f100,202609110,125,0.9571920939272892,0.9773617611425053,0.9793616562276771,0.9793616562276773,0.9793616562276773,nan,0.9883846153846153,0.9999999999999997,0.058307698964420125,0.07422560315009873,0.04329533959977109,0.015649691337842078,0,0,0,1.0
40,100,1.0,1.0,f100,202609110,500,0.98223486100057,0.9914760407880925,0.990679088886491,0.9906790888864911,0.9906790888864911,nan,1.0,0.9999999999999997,0.024719403200010228,0.03495861497617902,0.02241454459891285,0.005480136558864134,0,0,0,1.0
40,100,1.0,1.0,f100,202609110,1000,0.98714109052081,0.9945613169059122,0.9925390888611446,0.9925390888611446,0.9925390888611446,nan,1.0,0.9999999999999997,0.016655807194125925,0.02424672050779048,0.015571094757901742,0.0033278703135245988,0,0,0,1.0
40,100,1.0,1.0,f100,202609110,2500,0.9905983706546932,0.9969221880082221,0.993656610050225,0.9936566100502245,0.9936566100502245,nan,1.0,0.9999999999999997,0.010172369557127565,0.015017104700980211,0.009509232101355902,0.0017301272740062005,0,0,0,1.0
40,100,1.0,1.0,f100,202609110,5000,0.9920170628249377,0.9979722552666495,0.9940326824464122,0.9940326824464121,0.9940326824464121,nan,1.0,0.9999999999999997,0.007151493171601547,0.010469794843276215,0.006641488664593761,0.0010659890196423251,0,0,0,1.0
40,100,1.0,1.0,f100,202609110,10000,0.992803880859023,0.9986526132086045,0.9941433632571729,0.9941433632571729,0.9941433632571729,nan,1.0,0.9999999999999997,0.005116264021915525,0.0073045458915704355,0.0045992537733199335,0.0006589330708405527,0,0,0,1.0
40,100,1.0,1.0,f100,202609111,0,-0.0011263693607101854,-0.008967010737212129,-0.003002529815127585,-0.0030025298151275756,-0.0030025298151275756,nan,-0.0038974358974358976,1.0000000000000004,1.0,1.0,1.0,1.0,0,0,0,1.0
40,100,1.0,1.0,f100,202609111,125,0.9628202161249075,0.97672632976199,0.9857623427462262,0.9857623427462262,0.9857623427462262,nan,0.9889743589743589,0.9999999999999997,0.053707547017134656,0.07375312875691162,0.04311383024546036,0.014334148071815033,0,0,0,1.0
40,100,1.0,1.0,f100,202609111,500,0.9862981137975788,0.9912673799867782,0.9949869413157526,0.9949869413157526,0.9949869413157526,nan,1.0,0.9999999999999997,0.021662909949389606,0.034589258521391046,0.01873826428684039,0.004821784228628709,0,0,0,1.0
40,100,1.0,1.0,f100,202609111,1000,0.9908144540160265,0.9944335533500647,0.9963606344183288,0.9963606344183289,0.9963606344183289,nan,1.0,0.9999999999999997,0.014199002396386282,0.023958912017640832,0.012978826496232321,0.00285359610835756,0,0,0,1.0
40,100,1.0,1.0,f100,202609111,2500,0.994190286702189,0.9968533721506,0.9973285042680727,0.9973285042680725,0.9973285042680725,nan,1.0,0.9999999999999994,0.008341786906825884,0.014821374942835013,0.007808522777096421,0.0014520777572758097,0,0,0,1.0
40,100,1.0,1.0,f100,202609111,5000,0.9957096992976179,0.9979281611523038,0.9977769311920786,0.9977769311920789,0.9977769311920789,nan,1.0,0.9999999999999993,0.005682992023586555,0.010326349310340155,0.005365183579051177,0.000878135719103609,0,0,0,1.0
40,100,1.0,1.0,f100,202609111,10000,0.9966975312921346,0.9986239735540328,0.9980709013347465,0.9980709013347463,0.9980709013347463,nan,1.0,0.9999999999999993,0.003932981311883486,0.007200654988225904,0.0036869992715658465,0.0005263286546798541,0,0,0,1.0
40,100,1.0,1.0,f100,202609112,0,-0.0003734606661455327,0.010991584517368704,0.0021347933022071997,0.0021347933022072088,0.0021347933022072088,nan,0.008871794871794873,0.9999999999999997,1.0,1.0,1.0,1.0,0,0,0,1.0
40,100,1.0,1.0,f100,202609112,125,0.9568911971430033,0.9773303107830438,0.9790855746139011,0.9790855746139013,0.9790855746139013,nan,0.9990000000000001,1.0000000000000004,0.058551957455793016,0.07431944512493426,0.04568127970764026,0.015626129093263528,0,0,0,1.0
40,100,1.0,1.0,f100,202609112,500,0.9829415172370073,0.9914839805539308,0.9913837480433657,0.9913837480433658,0.9913837480433658,nan,1.0,1.0000000000000004,0.024832647465688376,0.03496000166211408,0.019745678727640627,0.005478544298734954,0,0,0,1.0
40,100,1.0,1.0,f100,202609112,1000,0.9880415951946587,0.9945670242007337,0.9934386800778445,0.9934386800778446,0.9934386800778446,nan,1.0,1.0000000000000004,0.016621666535196804,0.024246951877662234,0.014076190227173864,0.0032016210986479795,0,0,0,1.0
40,100,1.0,1.0,f100,202609112,2500,0.9918792338491873,0.9969256319869458,0.9949379201818236,0.9949379201818237,0.9949379201818237,nan,1.0,1.0000000000000007,0.0100144296581256,0.015018410035480833,0.008649173148985731,0.0015717001608831344,0,0,0,1.0
40,100,1.0,1.0,f100,202609112,5000,0.9935729143291234,0.9979742389220801,0.9955896614398683,0.9955896614398684,0.9955896614398684,nan,1.0,1.0000000000000004,0.006942302269917359,0.01047146981685631,0.00601104681406773,0.0009295116073778773,0,0,0,1.0
40,100,1.0,1.0,f100,202609112,10000,0.9946456900935997,0.9986537183436961,0.9959865170826756,0.9959865170826755,0.9959865170826755,nan,1.0,1.0000000000000004,0.004880951309570269,0.007306179297025809,0.004154020503430596,0.0005568840338070789,0,0,0,1.0
40,100,1.0,1.0,f100,202609113,0,-0.004217025512642517,0.008264903455092875,0.003654614474145586,0.003654614474145586,0.003654614474145586,nan,-0.004128205128205128,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0
40,100,1.0,1.0,f100,202609113,125,0.9592109942972731,0.9771250948613137,0.9816664675562011,0.9816664675562011,0.9816664675562011,nan,0.9919230769230769,1.0000000000000002,0.05442018637578227,0.07432449171473239,0.041449788917937797,0.014605054294479862,0,0,0,1.0
40,100,1.0,1.0,f100,202609113,500,0.9840002390606629,0.9914185167974376,0.9925176005637903,0.9925176005637907,0.9925176005637907,nan,1.0,1.0,0.022867889418645274,0.03490325888537204,0.01978606410631845,0.004932690391629365,0,0,0,1.0
